"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]"
414,2,4213.79539,1044.10088,106.78229,2052.98451,50,4.47214
415,2,4282.17556,1326.37594,107.38644,2073.48926,50,4.47214
416,2,4202.77127,4193.93424,111.66288,2454.83215,50,4.47214
417,2,4349.23607,1112.65747,107.79819,2100.36085,50,4.47214
418,2,4369.13997,1424.67353,108.82723,2427.73491,50,4.47214
419,2,4305.35586,2818.34648,113.36039,2017.79605,50,4.47214
420,2,4340.72238,4578.13512,111.99138,2499.55232,50,4.47214
421,2,4322.50379,4832.78753,106.34055,2071.30467,50,4.47214
422,2,4467.17052,2266.83245,114.23953,2253.53529,50,4.47214
423,2,4466.60586,2677.74261,112.58404,2408.26276,50,4.47214
424,2,4458.48507,6355.59848,108.92771,2283.44772,50,4.47214
425,2,4592.94402,127.74414,108.78989,2029.89391,50,4.47214
426,2,4539.52504,2426.82342,108.03087,2029.29384,50,4.47214
427,2,4581.64429,3215.8898,106.62621,2225.18127,50,4.47214
428,2,4537.87896,3865.87553,112.4346,2107.55584,50,4.47214
429,2,4551.55269,5071.44332,111.19329,2441.40682,50,4.47214
430,2,4530.70936,5722.19971,109.96397,2454.38789,50,4.47214
431,2,4630.9025,2208.38541,111.29312,2287.55023,50,4.47214
432,2,4646.974,4225.47904,112.96892,2355.38001,50,4.47214
433,2,4607.10561,4307.89633,110.48673,2332.03569,50,4.47214
434,2,4698.9604,4335.58516,112.47701,2337.52197,50,4.47214
435,2,4750.78271,2809.51488,108.67673,2318.88137,50,4.47214
436,2,4750.76222,4423.9399,106.86643,2423.6494,50,4.47214
437,2,4737.06333,4532.6981,110.66961,2490.56745,50,4.47214
438,2,4707.19346,5269.4383,107.47628,2429.37203,50,4.47214
439,2,4772.69496,5590.07202,109.19892,2081.02598,50,4.47214
440,2,4870.25342,1015.98749,113.87811,2063.54447,50,4.47214
441,2,4885.01789,1130.17956,109.72869,2031.13875,50,4.47214
442,2,4861.10298,1848.36252,110.7378,2409.87772,50,4.47214
443,2,4814.45833,2919.14836,108.25045,2005.96703,50,4.47214
444,2,4859.97992,4066.72932,113.3757,2199.04262,50,4.47214
445,2,4898.61082,5563.93076,108.67379,2465.37997,50,4.47214
446,2,4934.75488,531.53569,112.14055,2164.61026,50,4.47214
447,2,4968.07575,1174.51773,108.3264,2347.75874,50,4.47214
448,2,4983.62255,2815.97461,106.60712,2017.04112,50,4.47214
449,2,4930.9389,5621.59083,106.44753,2478.35922,50,4.47214
450,2,5069.35184,765.03801,112.91541,2207.62087,50,4.47214
451,2,5096.20167,1132.40778,108.11832,2117.02545,50,4.47214
452,2,5057.02123,1806.29697,114.06813,2432.44652,50,4.47214
453,2,5002.98813,2075.62584,112.54624,2387.85844,50,4.47214
454,2,5058.62749,3149.84184,109.79291,2080.1542,50,4.47214
455,2,5064.71882,3391.08664,108.37504,2288.18445,50,4.47214
456,2,5071.52112,3468.08412,107.97844,2244.40309,50,4.47214
457,2,5150.25206,2427.68333,109.42296,2230.23474,50,4.47214
458,2,5122.88096,3219.52743,106.62427,2180.06424,50,4.47214
459,2,5146.30955,4924.30044,108.63247,2469.71463,50,4.47214
460,2,5253.26088,787.15136,110.85763,2119.56995,50,4.47214
461,2,5218.81687,3171.71999,106.79485,2312.13111,50,4.47214
462,2,5297.84826,4932.18553,109.17454,2293.34398,50,4.47214
463,2,5270.21078,5631.3511,107.64377,2026.0021,50,4.47214
464,2,5245.05294,5753.5281,113.64711,2010.1344,50,4.47214
465,2,5306.20658,61.16173,109.76841,2375.51504,50,4.47214
466,2,5343.17428,940.63581,110.93922,2453.5055,50,4.47214
467,2,5391.33309,2820.83116,109.28205,2410.98139,50,4.47214
468,2,5399.82565,4625.23305,112.79159,2058.45362,50,4.47214
469,2,5416.07893,4607.12419,113.0238,2030.36526,50,4.47214
470,2,5461.84861,5415.98731,108.89274,2444.66389,50,4.47214
471,2,5596.81224,4387.79331,113.39708,2102.28736,50,4.47214
472,2,5520.39703,4624.3364,114.02638,2476.53296,50,4.47214
473,2,5559.01286,6025.41747,111.54729,2283.25054,50,4.47214
474,2,5601.1957,740.68814,109.54863,2113.66377,50,4.47214
475,2,5643.06663,1015.14931,107.22156,2476.11808,50,4.47214
476,2,5683.98719,1665.99352,109.22413,2496.22407,50,4.47214
477,2,5644.91294,2904.67217,111.7848,2066.29642,50,4.47214
478,2,5608.20635,3538.09529,107.43694,2183.33835,50,4.47214
479,2,5678.19424,4793.87034,114.10322,2063.78198,50,4.47214
480,2,5642.5925,5128.94987,110.42585,2022.52733,50,4.47214
481,2,5687.41397,6267.80461,111.1192,2472.28154,50,4.47214
482,2,5702.46636,2945.60743,114.51897,2146.70339,50,4.47214
483,2,5721.43738,3355.95065,111.30784,2219.34025,50,4.47214
484,2,5741.74577,3825.94024,107.98146,2333.23761,50,4.47214
485,2,5749.00102,5897.21751,109.13655,2133.67345,50,4.47214
486,2,5766.19907,6241.45232,112.40271,2042.34881,50,4.47214
487,2,5808.38739,722.11086,109.51678,2395.32534,50,4.47214
488,2,5877.89091,1064.9998,106.22521,2175.095,50,4.47214
489,2,5918.52735,1034.55505,106.76098,2243.52935,50,4.47214
490,2,5981.94408,1725.84239,109.12015,2050.30748,50,4.47214
491,2,5964.13363,1729.54022,111.41656,2236.55104,50,4.47214
492,2,5956.39842,2196.40083,111.73481,2191.83229,50,4.47214
493,2,5902.44967,3495.32084,114.29559,2342.35953,50,4.47214
494,2,5964.04561,4038.59594,111.49853,2108.44418,50,4.47214
495,2,6008.20962,2190.34847,111.5874,2336.64672,50,4.47214
496,2,6043.27235,5656.30251,111.85754,2243.6046,50,4.47214
497,2,6184.26845,1756.86947,112.09946,2435.38615,50,4.47214
498,2,6169.23996,4016.2159,106.88801,2371.22809,50,4.47214
499,2,6158.25365,4202.93657,113.00604,2474.02646,50,4.47214
500,2,6178.73979,6058.70979,106.34962,2262.00664,50,4.47214
501,2,6245.27827,1599.88084,106.2884,2119.46305,50,4.47214
502,2,6235.32988,4397.15416,108.00287,2238.20082,50,4.47214
503,2,6247.55058,5089.29663,113.1786,2002.33854,50,4.47214
504,2,6359.09023,1127.9086,111.73305,2105.3015,50,4.47214
505,2,6318.22235,2076.83127,109.26314,2480.37946,50,4.47214
506,2,6348.45124,2580.23005,107.44071,2001.17901,50,4.47214
507,2,6366.03149,3759.24502,112.04373,2347.31578,50,4.47214
508,3,64.86241,1672.89434,110.53676,2148.31667,50,4.47214
509,3,45.41618,1817.56787,110.4656,2211.04447,50,4.47214
510,3,15.52879,5495.10272,111.82097,2039.26591,50,4.47214
511,3,160.79915,753.79938,109.36669,2394.95591,50,4.47214
512,3,187.5882,1404.37562,107.23892,2228.63156,50,4.47214
513,3,181.31574,4986.15559,112.43667,2019.82214,50,4.47214
514,3,251.46718,2278.41836,109.89388,2448.06524,50,4.47214
515,3,252.09173,4043.57593,108.89751,2292.76556,50,4.47214
516,3,321.51606,2127.47563,112.69962,2471.12764,50,4.47214
517,3,317.30634,3186.05002,108.62272,2171.70008,50,4.47214
518,3,304.72175,5105.99186,107.02773,2143.40896,50,4.47214
519,3,445.17174,236.7056,112.09111,2021.2577,50,4.47214
520,3,440.73782,861.62218,112.2744,2265.96003,50,4.47214
521,3,402.10246,1076.75669,108.31232,2074.05916,50,4.47214
522,3,484.18013,2011.1308,114.63147,2448.93111,50,4.47214
523,3,425.08368,2752.18565,112.12798,2369.83034,50,4.47214
524,3,524.64818,2263.54888,110.38259,2129.43374,50,4.47214
525,3,620.61265,4216.09673,113.27944,2227.74455,50,4.47214
526,3,638.83588,5353.79448,106.60874,2113.59494,50,4.47214
527,3,604.64992,6371.06867,113.08137,2018.45147,50,4.47214
528,3,714.65712,2621.14512,110.10006,2248.76407,50,4.47214
529,3,791.62678,6239.05802,112.01539,2005.16024,50,4.47214
530,3,727.74269,6292.9931,112.75297,2350.08231,50,4.47214
531,3,816.98399,496.46052,108.37569,2151.02036,50,4.47214
532,3,803.88389,5596.97467,107.70533,2262.35107,50,4.47214
533,3,875.19951,5821.36133,114.2119,2445.46488,50,4.47214
534,3,880.89927,6273.74905,110.89794,2387.16633,50,4.47214
535,3,978.8415,2602.33099,111.03447,2104.67111,50,4.47214
536,3,919.68707,3039.60884,109.12638,2166.15172,50,4.47214
537,3,928.57283,4371.82623,109.35008,2371.00661,50,4.47214
538,3,976.29889,4474.03022,113.17065,2097.46393,50,4.47214
539,3,905.29201,5834.3643,106.33535,2223.74751,50,4.47214
540,3,1087.26912,4549.45902,113.87431,2175.1622,50,4.47214
541,3,1093.17618,5423.42677,114.17892,2223.11241,50,4.47214
542,3,1050.59408,5874.80289,108.96141,2264.40359,50,4.47214
543,3,1143.61404,4287.98605,108.38859,2022.5409,50,4.47214
544,3,1115.98542,5798.933,113.91966,2365.72951,50,4.47214
545,3,1222.13599,726.21116,111.05863,2270.19002,50,4.47214
546,3,1225.9491,1389.86289,109.15314,2441.14495,50,4.47214
547,3,1254.02,1325.5527,114.22237,2283.78469,50,4.47214
548,3,1257.07067,1859.48543,106.24971,2036.14125,50,4.47214
549,3,1206.25047,2903.2494,107.76929,2400.00733,50,4.47214
550,3,1280.87753,3664.42846,106.95463,2484.50567,50,4.47214
551,3,1337.80124,1416.18769,106.57087,2016.44532,50,4.47214
552,3,1335.95785,2709.40192,107.89653,2088.61973,50,4.47214
553,3,1396.66065,4087.55496,114.26707,2222.71824,50,4.47214
554,3,1350.5445,5641.52713,114.41462,2295.27865,50,4.47214
555,3,1420.33295,3037.91241,107.10373,2109.97061,50,4.47214
556,3,1514.96896,3015.5998,108.96932,2296.24134,50,4.47214
557,3,1526.99269,3677.66668,108.33738,2203.64498,50,4.47214
558,3,1695.04735,2876.27429,110.09111,2431.03625,50,4.47214
559,3,1621.45256,5079.03062,111.96408,2139.24775,50,4.47214
560,3,1744.2578,370.17425,111.20826,2080.08808,50,4.47214
561,3,1793.65562,1034.51757,108.83283,2224.82262,50,4.47214
562,3,1722.52806,1048.03937,110.78661,2214.19337,50,4.47214
563,3,1701.87306,2987.60846,107.03532,2276.52524,50,4.47214
564,3,1708.64146,3197.95312,114.09349,2296.40546,50,4.47214
565,3,1700.76214,5325.37105,110.00155,2339.7744,50,4.47214
566,3,1727.07461,5559.45722,112.14637,2432.57493,50,4.47214
567,3,1831.21959,758.4136,113.42662,2346.15104,50,4.47214
568,3,1813.04396,1089.63332,106.91691,2385.61739,50,4.47214
569,3,1850.76582,1294.7259,113.63403,2210.05778,50,4.47214
570,3,1939.32693,423.31531,111.19401,2415.93514,50,4.47214
571,3,1914.89405,1311.18243,111.25522,2192.22364,50,4.47214
572,3,1978.11352,5331.51231,110.76843,2159.55735,50,4.47214
573,3,2087.18258,606.88078,106.994,2399.13871,50,4.47214
574,3,2001.27133,5531.08788,114.47611,2090.72123,50,4.47214
575,3,2165.23115,380.22627,111.69993,2434.84027,50,4.47214
576,3,2133.72813,1437.10759,112.03657,2488.90916,50,4.47214
577,3,2112.29999,4002.93963,107.65301,2271.7404,50,4.47214
578,3,2118.39214,4272.19023,107.71419,2366.67795,50,4.47214
579,3,2105.06655,4402.26674,106.92768,2359.83604,50,4.47214
580,3,2162.63048,4977.99697,108.46795,2088.72925,50,4.47214
581,3,2183.15221,6236.20149,114.38222,2003.24925,50,4.47214
582,3,2206.59355,1519.69391,107.85219,2204.42159,50,4.47214
583,3,2209.74652,1751.28457,112.94563,2081.71066,50,4.47214
584,3,2219.10055,5873.70216,108.06903,2306.40721,50,4.47214
585,3,2324.11348,580.93498,110.28473,2026.7367,50,4.47214
586,3,2356.08475,4578.81171,113.19811,2422.09596,50,4.47214
587,3,2331.97699,6019.33282,113.90945,2149.39555,50,4.47214
588,3,2321.93481,6253.03197,107.32231,2093.80001,50,4.47214
589,3,2497.09777,494.06762,109.68386,2445.67303,50,4.47214
590,3,2402.67289,1700.66109,112.45627,2068.11476,50,4.47214
591,3,2476.72229,3635.45284,110.31013,2347.80505,50,4.47214
592,3,2548.41182,3448.67325,110.27201,2165.0983,50,4.47214
593,3,2538.74997,5016.26697,108.15321,2459.34893,50,4.47214
594,3,2624.98692,2183.00082,109.48818,2107.81347,50,4.47214
595,3,2635.88087,2995.15929,107.88704,2490.51351,50,4.47214
596,3,2669.78752,3465.68651,114.49633,2168.79907,50,4.47214
597,3,2681.30225,5873.41225,114.39283,2100.36537,50,4.47214
598,3,2747.39147,727.39922,108.83177,2196.05239,50,4.47214
599,3,2787.85789,2304.81541,113.51752,2043.0452,50,4.47214
600,3,2793.46178,2565.19997,113.49737,2017.81152,50,4.47214
601,3,2826.82217,960.5988,106.98525,2333.78417,50,4.47214
602,3,2831.05793,1770.21491,110.5072,2253.66803,50,4.47214
603,3,2815.47689,2082.35116,109.025,2449.9476,50,4.47214
604,3,2934.31216,254.42711,110.29865,2117.47493,50,4.47214
605,3,2995.89315,625.03071,111.98497,2135.38568,50,4.47214
606,3,2918.01287,1974.86248,107.96689,2119.47071,50,4.47214
607,3,2926.6808,3873.11297,109.61278,2221.76854,50,4.47214
608,3,2928.46586,3993.04824,110.3232,2080.70951,50,4.47214
609,3,2935.67398,4072.33658,109.18016,2255.76356,50,4.47214
610,3,2929.98573,4957.52381,110.852,2262.59591,50,4.47214
611,3,2981.34669,5522.12475,110.59492,2149.33565,50,4.47214
612,3,3005.06467,52.42135,113.73883,2066.85133,50,4.47214
613,3,3072.4502,781.35447,109.57922,2360.35323,50,4.47214
614,3,3091.37864,911.86775,107.47632,2399.23435,50,4.47214
615,3,3089.69323,2388.72233,110.46042,2344.73054,50,4.47214
616,3,3042.00508,2523.77147,108.08696,2289.7887,50,4.47214
617,3,3084.67343,4760.88471,107.03836,2124.0851,50,4.47214
618,3,3050.93388,5637.0096,109.50703,2335.30562,50,4.47214
619,3,3136.42072,1037.925,106.81677,2145.96448,50,4.47214
620,3,3196.20953,4471.18534,109.50595,2438.49332,50,4.47214
621,3,3264.82205,2614.18589,111.55783,2331.56931,50,4.47214
622,3,3234.79618,4992.52713,108.76497,2009.371,50,4.47214
623,3,3257.50051,6137.10408,108.71051,2421.37906,50,4.47214
624,3,3338.37558,593.05502,113.13123,2458.02079,50,4.47214
625,3,3420.16221,1996.67487,106.3336,2492.14203,50,4.47214
626,3,3420.36373,3116.54394,106.21751,2307.35589,50,4.47214
627,3,3457.02475,3353.36211,108.84352,2011.90918,50,4.47214
628,3,3490.98887,4187.59913,108.87815,2295.90949,50,4.47214
629,3,3425.96765,4171.86896,106.74628,2210.72493,50,4.47214
630,3,3402.87221,5574.87904,106.31692,2078.1377,50,4.47214
631,3,3587.49077,922.69712,109.51563,2421.91664,50,4.47214
632,3,3576.15541,1530.71856,109.47331,2410.36631,50,4.47214
633,3,3509.33596,3218.91563,111.54769,2342.05229,50,4.47214
634,3,3532.44631,3204.21026,106.36871,2391.88678,50,4.47214
635,3,3535.91365,3239.63245,111.78962,2459.6935,50,4.47214
636,3,3534.04048,4189.77232,109.64438,2458.56539,50,4.47214
637,3,3571.30948,5380.09643,106.82344,2361.88463,50,4.47214
638,3,3511.19257,5754.35389,108.88213,2194.02639,50,4.47214
639,3,3525.99347,5777.59363,112.49846,2445.5328,50,4.47214
640,3,3622.93644,453.50777,114.13657,2092.66153,50,4.47214
641,3,3682.41389,2030.21982,112.41499,2372.39337,50,4.47214
642,3,3647.61537,2239.83259,106.57687,2212.24524,50,4.47214
643,3,3642.47872,3649.99181,109.22387,2476.09354,50,4.47214
644,3,3657.15888,5082.00553,112.78304,2128.05417,50,4.47214
645,3,3646.4421,5636.74984,112.91673,2002.72357,50,4.47214
646,3,3674.9207,5649.97414,108.55032,2363.41474,50,4.47214
647,3,3769.75603,3820.55667,106.77476,2263.47334,50,4.47214
648,3,3848.90312,1502.4565,108.32678,2325.26206,50,4.47214
649,3,3857.00769,2948.38082,108.59431,2106.3703,50,4.47214
650,3,3859.32836,5968.31014,113.3225,2183.43278,50,4.47214
651,3,3987.34244,248.80168,113.82375,2487.89313,50,4.47214
652,3,3949.30557,273.65813,114.3367,2124.07338,50,4.47214
653,3,3923.05174,1882.62572,109.77032,2447.16813,50,4.47214
654,3,3958.4291,1906.75615,107.507,2167.75817,50,4.47214
655,3,3943.09273,2438.8103,114.39218,2337.94108,50,4.47214
656,3,3904.77496,5918.98744,109.36627,2056.02875,50,4.47214
657,3,4032.46728,773.14828,106.63292,2381.65668,50,4.47214
658,3,4058.08707,847.72313,106.75694,2481.82109,50,4.47214
659,3,4056.87155,5956.57996,114.42397,2315.84106,50,4.47214
660,3,4142.151,3277.70266,106.96851,2062.68061,50,4.47214
661,3,4100.483,4824.47477,108.80088,2329.50256,50,4.47214
662,3,4208.01466,2791.51036,113.43925,2380.31271,50,4.47214
663,3,4379.45245,1339.64707,108.01427,2241.64761,50,4.47214
664,3,4310.34796,2866.99035,111.44936,2142.1531,50,4.47214
665,3,4369.88291,3138.58027,111.48029,2428.45878,50,4.47214
666,3,4357.96833,3621.05148,110.41798,2424.25455,50,4.47214
667,3,4475.16988,2160.97779,107.34556,2385.94416,50,4.47214
668,3,4437.63812,4553.56871,111.58123,2478.53648,50,4.47214
669,3,4490.97839,4664.02871,109.01554,2162.68601,50,4.47214
670,3,4459.25834,4772.95963,113.97198,2255.92706,50,4.47214
671,3,4514.54657,598.66817,112.07897,2340.84835,50,4.47214
672,3,4597.97236,901.32653,112.55306,2001.4002,50,4.47214
673,3,4503.05801,2629.36626,112.7355,2246.62783,50,4.47214
674,3,4670.35963,731.97918,106.64831,2304.61674,50,4.47214
675,3,4659.17194,1362.85001,111.65527,2042.66965,50,4.47214
676,3,4618.28873,2440.8216,107.46962,2425.89497,50,4.47214
677,3,4661.53521,4047.55065,107.60793,2476.85904,50,4.47214
678,3,4660.47521,4005.489,113.26438,2009.85242,50,4.47214
679,3,4630.3356,5103.81534,113.65148,2181.0667,50,4.47214
680,3,4775.53731,5838.18665,106.77149,2257.70431,50,4.47214
681,3,4843.90131,51.82033,109.99123,2478.43825,50,4.47214
682,3,4814.48691,430.50699,114.06454,2044.89225,50,4.47214
683,3,4835.37706,1142.56662,109.18159,2220.55081,50,4.47214
684,3,4834.04943,1978.74244,108.57135,2487.8163,50,4.47214
685,3,4833.12788,2057.18076,106.69931,2087.70149,50,4.47214
686,3,4910.94465,1378.98204,107.29068,2042.60059,50,4.47214
687,3,4966.33192,1384.92318,114.21873,2263.17516,50,4.47214
688,3,4958.80076,2637.37,106.69659,2448.79708,50,4.47214
689,3,4985.5831,5357.40355,108.46819,2428.04728,50,4.47214
690,3,4912.76617,5942.8633,106.71649,2111.8097,50,4.47214
691,3,5017.20964,674.02139,114.22098,2384.50844,50,4.47214
692,3,5091.63005,1199.68819,113.40418,2098.5013,50,4.47214
693,3,5042.83211,3569.62706,112.8953,2090.73682,50,4.47214
694,3,5036.18091,3563.83643,107.59898,2476.93911,50,4.47214
695,3,5022.35403,3781.15739,107.15155,2258.84004,50,4.47214
696,3,5078.4157,4690.21955,107.05865,2409.39727,50,4.47214
697,3,5079.18996,5482.65377,107.10498,2105.16993,50,4.47214
698,3,5154.25313,474.10712,112.11451,2225.8651,50,4.47214
699,3,5148.31723,1944.48719,110.24308,2096.05629,50,4.47214
700,3,5108.47744,2690.46404,109.26137,2072.34465,50,4.47214
701,3,5124.33508,4475.87265,112.96061,2085.43452,50,4.47214
702,3,5137.42844,5228.69569,106.17963,2280.08589,50,4.47214
703,3,5148.94905,5738.40643,106.27252,2396.65011,50,4.47214
704,3,5202.53142,1094.82434,111.43162,2472.64453,50,4.47214
705,3,5263.20792,1250.87962,106.59437,2279.75606,50,4.47214
706,3,5273.0064,3339.9842,111.33724,2200.02013,50,4.47214
707,3,5220.80646,3730.0925,108.10158,2109.64987,50,4.47214
708,3,5212.05395,3809.69018,106.68638,2188.26857,50,4.47214
709,3,5253.29251,4696.06624,111.20143,2336.65849,50,4.47214
710,3,5341.67762,2906.29745,109.17139,2475.36643,50,4.47214
711,3,5326.6685,3201.24392,106.93283,2291.06964,50,4.47214
712,3,5376.01235,5742.27512,110.79096,2095.78805,50,4.47214
713,3,5300.73655,5984.07395,109.83021,2002.44328,50,4.47214
714,3,5459.24933,461.77022,106.94086,2490.60178,50,4.47214
715,3,5420.9918,5085.8254,106.88751,2133.95358,50,4.47214
716,3,5470.69428,5586.30896,108.30769,2340.49675,50,4.47214
717,3,5596.98474,642.17061,108.90624,2058.60163,50,4.47214
718,3,5549.14666,4904.70019,111.86965,2454.89175,50,4.47214
719,3,5537.39686,5124.77244,107.46736,2094.27963,50,4.47214
720,3,5546.24735,5237.52525,110.40903,2185.92558,50,4.47214
721,3,5690.25472,55.41624,107.03136,2150.74215,50,4.47214
722,3,5668.56301,719.57677,106.51002,2079.73086,50,4.47214
723,3,5638.92941,1084.40554,113.83946,2266.78929,50,4.47214
724,3,5650.99176,1477.48661,112.57644,2460.545,50,4.47214
725,3,5656.02077,3844.99751,106.52546,2246.41494,50,4.47214
726,3,5645.71102,4451.75634,110.55346,2492.40767,50,4.47214
727,3,5890.42806,1443.66881,107.77631,2163.39836,50,4.47214
728,3,5823.50994,2895.70304,107.82778,2287.04395,50,4.47214
729,3,5849.8039,4120.12757,114.15983,2359.48882,50,4.47214
730,3,5885.78012,4962.61319,110.92412,2098.84361,50,4.47214
731,3,5945.69313,1767.81241,109.63008,2189.95537,50,4.47214
732,3,5936.94632,2724.63383,108.0776,2118.20244,50,4.47214
733,3,5929.55723,2822.90391,106.29184,2179.43109,50,4.47214
734,3,5942.0773,3538.86484,112.06307,2186.49304,50,4.47214
735,3,5913.29015,4293.06943,106.74723,2093.58285,50,4.47214
736,3,6089.15999,2581.9991,111.15967,2001.48352,50,4.47214
737,3,6006.44865,3756.75953,108.2024,2395.72308,50,4.47214
738,3,6063.77797,5511.58665,112.24569,2093.39721,50,4.47214
739,3,6182.61849,3840.79105,107.20207,2482.25809,50,4.47214
740,3,6182.37363,3900.56375,112.65174,2285.84801,50,4.47214
741,3,6252.20433,758.55575,113.53888,2040.29649,50,4.47214
742,3,6213.73407,1186.38645,112.40209,2447.88875,50,4.47214
743,3,6238.04526,4084.32655,107.66322,2454.40694,50,4.47214
744,3,6215.59659,4555.69442,112.42429,2166.15025,50,4.47214
745,3,6214.68445,6289.89454,107.30366,2141.1949,50,4.47214
746,4,97.45467,165.03225,108.43681,2187.04683,50,4.47214
747,4,70.03367,645.35248,114.56994,2153.33008,50,4.47214
